@rowCount	3392
w	d	n	t	s	q	g	r	v	b
ei'e	{ei'e} - irrealis attitudinal: competence (ja'ai)\n{ei'enai} - incompetence (nai)	Meaning identical to the old meaning of {e'e}	experimental cmavo	UI1	LNNPPNPOQLTOUONNONLOOTNQOPOLQPOPPORRNQPOOMNKRPLNOOGOQOOONOMORRRRRPOJOQNONROLSQOONSNNMNOLPPNPQPQMNNLNNRLRKNMKNPOJPMNVKQONQONNPLMOPQJPLMMPMPNRJPRTQMORQTPMOQSQJPRPLPNMNPPPLPMPQLPLNQNPTLOJNSNQOMLTOONLROOPPQNIMKQOLRONQNSRSORONPMOTNLRONSQMNLLNROOOMLPTONLKQSMILPNJQONMMJNMOJONOLMQLSMRNPPRLOOSMQRNRSSSRQNOLMOKQPMOLMPOROSSLRNJOOOOMLMONMPQPOONNRQQVPQTRKMNNKSJNQORLNNRNNJOROPPNNPNLNQLPQNQLLOUQQM
ei'i	{ei'i} - irrealis attitudinal: constraint (ja'ai)\n{ei'icu'i} - independence (cu'i)\n{ei'inai} - resistance against constraint (nai)	Meaning identical to the old meaning of {e'i}	experimental cmavo	UI1	JOOPROQNRNUKWNNLNMJQMPNQOOROROMPNRQPKMNNNOSMQPLOLPLPOQQOMNNORQOQQPONOSOOLPPMVPOOMSSOPJPLTQPPRRSMNNLORQNULLMILORMQLJRMPRKONLNNLLONPLKMLJQKPMSKPRQROPOPPPNNPPLJOQPOPMNNPOQKPQORMONMOJPRMQHMQMTNLPTNQKLSPMPOQPNPLRPGQNPLNROSLQNMOQOQOLMOKQORQOMLRROLPLQQPOJOPRNKONNIQMPNNKOOPNPOQMLPKROTNOMPNOMSMPQMQRQRONQPNLNOORKONOQNPQSTPONKPOONKJLROOLPQRRQNMSPQPOQSMNNOMSMMQNOMMRQONJLOOQPQMPOLLQNOPOONOOUOPK
mexygu'e	$m_1$=$g_1$ is Mexico	Cf. {mexno}, {gugde}, {gugdemuxu}.	lujvo		OPPTQMRPTMQKVQQOKMOOPPOOROMORRLUNQOOTKPNKKQPOPNRMORPLRTVLKORPQPOMNOOLOQNOSPRQOONMNQLORLKMOPMQSPMPRLQRQQONOQQPMONKNKQMNNNOOGNRLPONQPMLPNPIPOPIOQOKMNPONKPOTNNLPQMONNMSNJPOOJPOPOLPKPPOLSMNSMPOLNSOPNRQPNQQSPMQPSOJNNONTQONPLRRMJOLQLMOMSQOLNONOOPRNJTMNMONQQPOONKNOJLJPONPMLTNPOLOMONOOQOONONORPPOPLRSNRRHOLQLOOQLNJPLPQOQSLPMMNOMNNMNPMJTPRONMLNPTOSNQNOSOMQOMOOLMOLQKPMQOKQNKQMQNPMMOQPORNMPRUN	Mexico		mexno;gugde
mexyxeksanso	$s_1$  is a mexican salsa negra [sauce] for use with $s_2$, containing ingredient(s) including $s_3$.		lujvo		ILOQLMSLSHVNTPONRLNJNRPQQNNOPOOPLNPOPJQPMKQORNIOONKOPQTPNLMUPRQONNPPPQOMNRNPTNLNNRPPOSLNQONOMONOMKKPQQOMMOSQPONNMLJQSONLOPHPONNOORNPOPLOJNOKGUQOMMONPRNPLSNOLONOOOMMONPXOQNOMNQPQKQQRPQONQONOLNQNPLPROMRPQPJMOTPQLPPNRRQSNKROMLONQOROJOMQMMNPJQSNQLRJPPMPQTPPPNKLLNPMNNMONOUMPKOLOQNPOPOOMNOOPNMQOQPOOSRMMJOKOPPNNMONPNUQPMOLPROQNKNONMMSRORLPJNPRPQPROKNNOSPKNNNNORPLQKQKNQKNONOSPLQONQQQQMORSN	salsa negra		mexno;xekri;sanso
mi'afra	$f_1$ laughs at $f_3$ under conditions $f_4$.	Cf. {cisma}, {mlimi'a}.	lujvo		NPSRQMVNOLUISOPMPMLNOROPNKNKQRMROPQOSLOQKLONPSNQNONRNOORMKNOMPQOOMPONWPMOUNQTMNROLPNONLNPPPMNTOOTPISNQPMOONMQKOKRJNNKLMKRQMPOKOOONMKOOONJPPLILLQNNQRNLOQORQLPQMOMLKPMPMPMPMPOPPLNLPQPORJRNMORKMMMNLMNMQQPPMNPNROOMLSPOTLMNKMSPQOPQIRKOTOPOMLNOSOQNMTPNOTKRRLKNMMMPMLLNMMRNNSPPPJOORKRPOMMNOMNPNPLNPPTNQPNOOQLQRRKNNPLNPTNSPRPLOOLLPHROOMTLQOPOOPQSNPMTOOLSORMQQONMOORNPQMOOPOLRMOOPNONOOOQLPTOOQ	laugh at		cmila;frati
mi'amli	$m_1$=$c_1$ titters/chuckles/giggles.	Synonym to {mlimi'a}. Cf. {cmila}, {milxe}.	lujvo		MIROMKWPPMVKTONNNNPPMPONPOMMRRMPNPPQQOPPKLMMRROOMQMPMQPQOPLQNQTQPNNOPSPNOTNPUNNSMQQKLNNOOQMNQQNNSOMONRNONQMMQJMLQLNQHNQNSPMPQLLOQSNPPPPNINOKKPNOIPOOLPPQNQQLPQMPONNNPPNPNOMPKNNNNKROUPQIQNMQMKNKOMLOQMPPSNNLOPQNOLLLNNSLOMJQRPLOQRIUJPTOMMMLLOPLSQLVPJONORQOOPONLNQNOKMKQMSQPSLNKOSMNOOOQMLLOMPQLNNQRMOPQNPNNNQOLOPNKNOSPPOOPPSOKOMMQNQPSLTMQPPNQSQPOSMPLOLTMKMPOLPPPMRSOQPOMNSNRQQPMMRPNONNQRQN	chuckle;giggle;titter		cmila;milxe
mi'arckasu	$cm_1$=$ck_1$ (mockingly) laughs at $ck_2$ about $ck_3$ (property/event).	See also: {mi'afra} (to laugh at something, not neccessarily mockingly), {cisma}, {ckasu}.	lujvo		PORPNLVOQMUKTNPONNNPPPPPOMNLQRKPKONPTMPOLKOMQRQPLPOSNQPPPPNOOSSQNKOPOSQLPSNQSMNQMOQOLOLNQRNMOSNMRKKRMSPNPMLJQKLLQMOQIKOMTRLQSKNORPMPOOPMIOQLJPNRKNPONQOOMQRNOQLOOMMMMOMPOMMONPQLOKROTPPLRNLNNJPPMNLLQLQOPOMMPNSQPMKOMMUIMLKOPNMOMRKTILSOOPLJLNSKUOMSPMNMLPSNPMNPOPPOQNLJSMPRQRLKPNSJQPPNPOMPNNNQKPNPSOOROMNNLPRNKMNNMKNVOROPPQQOLLOLPOPMSMQNPONOPPORQRNMKRMSOOPNNNMQOMSRPNNQOOMOQPPPLMOPRQMOUQNO	to laugh at sb.;to laugh down sb.;to twit		cmila;ckasu
mi'arpe'u	$p_1$ (agent) tickles $p_2$ with $p_3$ (a locus on $p_1$ or an instrument) at $p_4$ (a locus on $p_2$).	Cf. {mlisa'e}, {tikpa}.	lujvo		NMOONMUMQOVLTOQPONNONLPONNNMQQNSJQRRNLRRPLPMNSPPLNNLLSPPNNMRMTRPOMMOPSOLOSNOSNPLIOPOLQOPSOOQORQOQONONOLRMMKKPKKLQOLMNOOKSPKNRNNOQQPILNLRMUPMIUPOPNLNKQKQNUNNNQPOOOJPNNORPKPONOMLPKQOWNSNNOINQJNPQNNOQQMSSOPNNQONLMNNNQSNONIPMNJOKRLQNJRPOQIKNNPNNQLQNNONQPRPNNLJQKQRRJLMMLQRORLSNPOQSLPPMKQLPONSLRNPOPSRMOMMLNOPOOOOPNMSONOPLONONOOJRQOOTOPMMOOMPROROSNLNONQMQMPRONSONRPQOOQQNPPRMNONKPOPPNOOSRN	tickle;titillate		cmila;pencu
mi'arta'i	$t_1$=$c_1$ is tired/hurting/in stitches from laughing; $t_1$=$c_1$ laughs so hard it hurts.	Typical pain loci include the cheeks and abdomen. Some may also cry. Cf. {cortu}, {klaku}.	lujvo		MMROOLROSLSMTOOOMMKOPSNNQPOOSQKMOPQQQMONNMOMTTMOMQNPLSNNLMOPLRTQPLPLMSMLLSMOVLOTONQOKPOLMQPNQTOOSRKPNPPNPNLLQLNMQHMQLONONMLOQKMOQNONKQNPKOPMMOPRLLMRMOPRPTQNNPMNPNLLOQKPMPKOLMOPPKRRSNPNRNKPPJSPPOLOPLONTMKOOPROROONOOPJLNMPQOMOPSIQMMRRPPNJJQQMQQKTONQMORSNMLPNNOMPOMNKTNOVQPNKOPRPPPQNIOLMOLORMQOLNNNOLNOQNNPSKMNQKLOUMNPRNOPOMJKJOPPNQOQPMMNPORPOPROPNONQJOPMQNOOQLQRROPRMPRQQPPLKMNPRRPRSRQQ	in stitches		cmila;tatpi
mi'asna	$s_1$ is laughter emitted by $s_2$=$c_1$	c.f. {cmila}, {sance}.	lujvo		QLPRQPUPRNVIROOMLNMONQONOONKPPNRQRPPQLQQKKQNQTNPNQNSLSQPQLOQLRQQPLNNPQNONSNSTOPRQQQMOPMKMQNMPRLNRNKOMNPPNNLPPKMLOHPPHLOMRONPQINOMPRKPNPMLMONJPOOMNOOOPSONOQNPQMOPMNLOMKOLPKNMQLMOLROUOTMQMMPOMRQNNKMRMQRTLNONNROMMLLPOQILPLMSPMOPSIPLQSNNQOKJORNUPLUOKNONRRQOPKPLPOLOLMKSNQTQQOLOPQJMOOPONLNONOPMOMRSMQQNOKPOMPQKLOPKKQROSNPNMROJMNLRNQKSMQQQQNNQPPPNSPPKQMQKPPNNNONRKPPPQOQOPROQPOPLLPOORNNTPUO	laughter		cmila;sance
mibmanri	$x_1$ is a first-person perspective (frame of reference), observing $x_2$, with rules $x_3$	See {mi}, {manri}, {mibma'o}	lujvo		MLPORNQLUNUMRNOPPMNPPOMOMONPTOLPPSOURLNQKNRLRQRQMLJQMOTRNONKOQPNMRLMPQKPPPKLUMQNMPQNKQKOPRPOQSONONNQRRNTPNNMONOKOLNPOQOLQPOOQKPOOQNLLPLRNSTMKMNQHRLRLMNPLPUOKPMONMJNQPPOLRKMJOMPKMPNROPKMRLOPNPRNMLNRNNQQPONPOPTKORNNPSMMMLLQPMONQOLNLQPQPIKNRQMONJTQNJOLRRMOMLNPNNOKKPOOONPNOPOLLIPQMPQPNQPQOLSLQNQRMOTKNOPNNRNMMQMQNQOOOJNLPLOJNRPKQRPNMNPMPNOPNORSOQKONMQMPQROMPOQOSLPNMUQRPLNNROOLOSRRNNSWOM	first-person perspective		mi;manri
mibma'o	$c_1$ is a first person pronoun in language $c_4$.	Cf. {mi}, {mi'a}, {ma'a}, {mi'e}, {cmavo}, {donma'o}, {sevzi}, {se'a}, {se'i}, {se'o}.	lujvo		MLTPOMULSNTMRMRQPMONOQJOQONOSQMJPSORNJQQLLOHQQOQPKORNRRPMPNMOOROPNPLONNQPSLJSPQPOQPNLSMQMPPPORNRNMOOPQQSMPLKMMOHMKLSMOLOOQNOONNOOSONLPOQLNRIIONSMOLQNPNNLOSMNOMOMOKKQOMQPSNNKLNOQKPQNRQIOOKNNLPROKNPSONNUQQPROQTLOSNMQQMOOMPPQKONROKMNQPPQJKQQRQNNLSONNPLNUNPOMOMMOOJLPOSMNMONNLLMLQPLQOQMPNMONRLQNOPMQQOMKOLMTOQPLKQLSPLPKOMOJOLLONNPQNRNNOQKONNNONROOKONPRKNNPOPSRQLPLSPLSOQPLNORONLOSPSMNPVRN	1st person pronoun;first person pronoun;pronoun for first person		mi;cmavo
mibmlu	$x_1$ simlu $x_2$ mi		lujvo		LPROINURRMUPROMOOSIMPKOPPPNNQOOORJRONKQPKMPOPOPNNQJPMNRMOONPMQOMLMOOOOQOONKQPMQPQNLNPNKRNNQPKQMMNKIQNQSPMLPNPMMIJNPRNQMNOOLPOMNONNNOIOPMOQLOKQJQLLOQORMNNOOLMSNMLNNOPQMSNMKMSROLOMPQLSTOPUPPOKNOOONLOSNOQQMLOPMOPPONORRKOQMPSOMOOOONLMQQOSMKNQPTUSNQKOQSMPROQMMLNOQLOQOQPPSSOONMLNPMPKSPPNNRPMMORPTNNSTLKQLOIURNQOONSOPRQMPQONQONKNNPNLPQPSPJSNPOQRPQOOIHRNQROQNLOHORQNNOOUORMROORNPPPNQSRPNOQNP	mibmlu		mi;simlu
mibmoi	$x_1$ is mine among $x_2$.		lujvo		JNPNPMVPUNRMQPMNOMLMKRNPMNOPPNNNQTTPSKOMNLSOPQQOPRPPLPPPNPPQNRNRMQMNLPONNPMQVMNPJINLOMPNPOOMOMNQSOHSOSNOQPQNRMOLOMPRJPNQPPKLONMOOSNNMONQKIOPKPMNOMORKPOOONNQIQRQOTLMNLNNPNJMPNPOLKMQPORKNQRPOONSPONNSRQQNOQOPQLMNROOPQPMNQKMRPLONQPMMLSRNNLMMMQRROONMVJQOONMPPKMMPQNLMMMNRLTNMKONOLJSOSPSPMMOMORONNRONMNKNMNSNPROSNNQNUTMOQRMOOOPNTOQNRPNQRPLMPMLPPNORRKMQNPMRRMPOKMNQQMSPNQKQQMOQNLRNQOOSOPVRNM	mine		mi;moi
mibykla	$x1$=$k1$ comes to me from $x2$=$k3$ via route $x3$=$k4$ by means $x4$=$k5$		lujvo		PNRSNLRNROVLTPQROOMNPQMQOOOMVRMRGSMQRKPPMMQNQQOQNOLOKOSRMRLOMNQNLMNQPSOOMRMMUONQLQPMOOMLQNNMPRNKOOONOQMNOOQORPMJPMMPLOPPPMMPNKTONQRNNOMQLNNNJRMNOMOOMLOOPMPMOPQNMPJQONMQMMKNNRLLLLMOSPQIMRMPOLQSPLOROPNPOSNKNNTOIRNNTTQJOMHPROLOLSLNNKWOTSHKMNTKSPOSMMJKOPTRMOONMOKPMOONOMPUONMNLMSOOOPRPMNKOMNQLNPNQMOQLOOONNNOMNOMOKQRNROPOONOLOQMRQOOPMPQLPOQONONNONPNPMSNLONNNPNPNRNOPPTOPPPOMQNONSQMOQORRTN	come		mi;klama
mibypre	$m_1$=$p_1$ is me.	Used instead of {mi} when a brivla is needed.	lujvo		NPQPLKWPRLRJRPRQPLLNMOMSPQOOUPOPQPNQOKQPLLPOQOKQKQOQNRTPLPRQNRSQMNNNMRQMJSNOUMPULQOPQQNMPOOORQQOPQJQNOMRKNQMQLNJMMMSONRPLNMQNMPOMQOPKLJPIJOQJRNSONKOQLONLRUNRQPNPPKPNOKRNNONNLQMMINSPNPMPRNOMNQQQLOPSLNMPRPLPOOONROOQMQKNQLORMIOOOLNLKTMRRMMLOPPQLKNLPMMMPRPPMKLMNONLKMMNONSQLMMPROLONPMOLPOMMPONMNPNLRPMNMNONOLLONMOJQUNQPROOPOLQOOPMMJQMOPOLPQPNQNPQMONPPQKMOSPPPOPROPSMLRNUPOONRJQPSQTNRLUSON	I;me;myself		mi;prenu
micka'agau	$m_1$=$g_1$ uses surgical implement $k_1$ to operate on organ(s) $k_2$ of patient $m_2$, as a treatment for ailment $m_3$.	Cf. {mikce}, {katna}	lujvo		NNPNJLSPSPVOSQOOPMKPPRNPMLNLTPONOOPRPNNNMHOLQRJMMQKPMSOOLJKLNQRPJOOHOQOINSNNVLQOOPPOLSJLMPPOPNRMOOMNORKOLLOMRJMLOLMRMOPOMOMORLOOOOOMLPLONMONLQPPORMOONMSQROPNQMOKNKOPQPPOOMNOQNOPIQQSQSMLRMQQMQTPLNLONKPSPNLONPQMQOOSNPOOLMNMRLONPLOPMRMQONMKPPONOMVMPMPOSQSQMNOMPNPMLOLRKMUPNOMQKRNQNPQOKMNPNSRJSRPPMRQMPNNOLPPLNOOMMRRJMNPKONONNSJMMMPPNNPPOQNMSONPNPKPPNRKOQOQQPMTLQNRONRPPQPONPONNPSTNQQRUSN	operate;surgery, perform		mikce;katna;gasnu
micka'aku'a	$k_1$ is an operating theatre in which to perform surgery $m_4$.	Cf. {mikce}, {kumfa}, {micka'agau}, {spita}	lujvo		NNPMIMPORNSOTRMLRKOOPQLNPKMORPPLNOPRPMMQLKPMRQMLNQLPNROPOMLMMRSQIONMQPNJRRMKSKOQROMMLQKLLQMMQQRMONPNMOPOHKMPMKNOMJNQNOONNOMMQKQOPJOMNRNROOSPNNRONTHONPKRPRQOOPLOLNMOLMQPLMMQLQNMOIPQQQSLPOONMOPQOJSLQNJPTOONMRMNONPPQQOOONJNMRMORPMONLRNMPJPPMQOOOKVRQOMMQRRPPMMNNOOOMLKRMOWQOOMRNNOQMPNLHNPSMSRLRROOORROPMPMMOROMQONOSRMKOROMOOJOPMKJOPRMPLPQSNNUPRRNTNOTOQLPQNPSOPRLROQKPUNOPPNPPMMMQRSPMSQRPP	operating room;operating theatre;OR;surgery		mikce;katna;kumfa
micnoi	$n_1$ is a doctor's note prescribing treatment/drug $m_4$ to $m_2$ for ailment $m_3$	cf {mikce} {notci}	lujvo		LNQPNNRTRMTPQQOQQKPROTOQNRLKSSPSSPPRMOOQNIQNPOJQNTMMMRRONLJPMQQOKTQLRRLLRSNMUKMLOPQQMQJMPOSOQQMNNLMNQQMRNLPLQMQKPLJQMQOQOOKKPLOOPQOLOOLNLLOMKTLNNQNSQNPPOSOPPOMONKKNNPOQRRNPPPKOPLOMORRKMPMNRMPQMJMKLLJQQSNLNPOQLNOROQQNNJKMPPLOOQMOPPTOSPLOKOOQOPKRNKOOPRRONNLOLNLOLLKMSLMRNPNNPNONTPNOOLOMOOOPLOSPQMPPLMNNKKNONLOTJMQPNRMQMPOONKQMNMMNSQOQMLNLNSNOMOQJPQRRMNOPRNOKTKQOROMSPLQQPKPOQNMSQPOLQPTN	prescription		mikce;notci
micra'a	$x_1$ is related to medical treatment/science/practice, or is medicinal, or is medical, or is related to healthcare, or is related to the practice/occupation of medicine or being a medical practitioner (doctor, nurse, midwife, pharmacist, technician, etc.; also: psychologists, psychiatrists, physical therapists, physicians, veterinarians, hospital administrators, vel sim.), or pertains to hospitals or caregiving, concerning general class of subjects/patients $x_2$ or ailment/body-part $x_3$ or form of treatment/care $x_4$.	No implication that the subject is human. For veterinarian, $x_2$ is non-human animals in general or some subset thereof. Dentistry, orthodontics, optometry, epidemiology, etc. all are included. Plant or agricultural science related to taking care of ailing plants or preventing their ailments is included ($x_2$ is plants (and possibly fungi)). All reproductive or fertility sciences or services, excepting sex work or similar, are included; obstetrics and reproductive health are included; family planning, abortion services, and contraception science or services are included. Palliative, hospice, and euthanization care are included. Mental health and wellness care, in the form of therapy or similar, is included. This list is not exhaustive.	lujvo		OOPOMMROQMQNQPPNNLNTNSOQLOPLRTNSNQORNPNQMKQOTQMNMPLQMTPNNNIRORTOMNMMPNOMPTNKTNPMPPMPLQMNLQNNQMQPOLNOOOLTMONKOLNMKLMQOMPNMOMKRLNOOPPOMQNOOOQPMPMQKQJQNSKRLROOPNMSMMLOOPPMPOQNOPRKLLNMRQSKLSJRRLOPPJNMPQLQSROOMPLTKONOOQQOPJJOORKOMPLORMRPOQKNMPOPMOLTNQOOPRROQLNOOKMNNMNMRJNRPOMMRNPLPOQNMJMOTNOTGPROPKPOLMMNNKROLINQKKOSOKJPIMKOOMPLLPLPPUNPNNOMOSOOQOOLNPQRMNNOPPNLRIPORNNSPNRPPNOPNKNTPNNMSSTO	healthcare;medical;medicine		mikce;srana
micydi'u	$d_1$ is a clinic/surgery/practice with doctor(s) $m_1$.	Cf. {mikce}, {dinju}, {spita}	lujvo		MPPOLMRORMTPQPNOPLPONROQOMMMRQLQMORQPNOSLKPOQSOPMQMPMTPQMJKQMRQSKMNLRPNLPUMMVMPPOQQOKQKNLOPPPOQNPNMPOQNPLLLMPMPMNKLRONNQMPLKPNOOPNONMSNNKNRNNNNQMSIQNRORQSOPQPLOMMLNOMQOOOMONQOMOHOPPPTLOQNQPOORNJNMPMLPTRNLNQOOLPPRPOPPNJIOOQKOOPNOPMSQNOLNLNQOONIUQPPNNQRQPMLNNNNOMMNLRIMTQPOMRMMMPMONLKNOSLPSLQRPONQSLNNOMJPRMKOSNMRRMMLOIMPOMMQLMLLRUQMQONPMMTONOOSKNROSKMPNPROMQJRPRMQTKMSPOLQNOMLTRONQQRRO	clinic;practice;surgery		mikce;dinju
micynimre	$x_1$ is a citron (Citrus medica) of type $x_2$	See {nimre}, {mikce}	lujvo		MNPPOORPOLTKPLMQPNNMNPNPLQOMSNMRPQNMOKRPPQPPOQLNOOLQMROLNLOPQQSOLQKNRKPNMSKQUPNPIQNSNRKLPONOONNONJLQORNNINOMRPNKLLKOLQRMQOJJMKNOMPSMOOMNLMLNHPNPNMMNPQNQNPQQNPNRNQLMLNQSQOOSPOONQIKPSQQKSRLNPOQPNOHQQNOPQMNLONORKNPONNNPTMKOOQKOJQRPQMNOMQLOKNQUVTLONQMONSRPNMPMMQNLOKLPPLOVRMNLQRRNPQOPNPPNQKMQLMTSOMRSMOMQQMNQMLPROOMQQSJSMOOOQJMPPKJMQQLPOOQORTQTPQRLKNNPMQOPQNPPRMQMSPLROOOPNOMRPPLOONPMQMQQ	citron		mikce;nimre
micyske	$x_1$=$s_1$ (mass of facts) is medical science based on methodology $x_2$=$s_3$.		lujvo		PONSNLQQSPTMTOMNLNNROQOROQOLRRNTRLPPPLOSOLRMQSKPNSKRJQQKNLJMORRPPPNLORQNPUOMSPRQNOMNNQMPMOQMOSPOMQPLOQMRMJNLTNONLKPQPNMLLOMKPMNOMNSLIPNOOMPQKOMPNQKNLNMPMRNOKOPNMMKMOOPPOMNLOQOIPHPNSQSMLRLQQNOSNMKOQPNPRPNNPOMTLOOMOSPNPLKPOPKOLSLOPOQNPPNLJLQPOPIUOOKNNPRNRNNNNNMMPNPOQNOROMPPQNQMPPQOIMMOPKNRISPPMNOSMOMNMLQPPKOOMMQQKNIMJONOPKRLPPKPQQONMNNNPPPOROOOQPOTLOPNNRQLSNQOPNNTOROROMPROLMSQQLMVSTO	medical science;medicine		mikce;saske
micyxu'i	$x_1$ is an instance/dose/quantity of medication/medicine/drug $x_2$ for treating ailment $m_3$.	Cf. {mikce}, {xukmi}.	lujvo		PNPONMURTNTOTQPPNLLROUNRMQNJSPQRRPPQNONONJPMQPKNPSOOLTPMMMKQNRSPJPNLOQPMPTNMUNPLNOOONPNOPPPQQPQMONLPNPJPLMPLPKMKNMNPQPPLLQOMRMPOPQNPLOOPMMNMJSPPMQPOONKSNSPSPOOPMOKMORNQNOPOORMNMJONRPONISOPQLPSPMNKNNMOSRRMOPPRJLKROOQOMKLNNOMOORMRQOSQRPNNJOLONMNTMONNQSRPPNNPMLKRPJLLPJLROPOPSLOPQOPOLMNMPLPQHQRPPKQOQOMKNJQNOJMPKLQRNNMPJQMORMQMOPKPQRNSLNLMLRQONPPIRNPOMMOPPOPNPKSNQPMQQQOPOKORQMORQKQMOQSN	drug;medication;medicine		mikce;xukmi
midnoi	$n_1$ is an instruction for $n_2$=$m_3$ (event/state) to occur, issued by $n_3$=$m_1$ for intended recipient $n_4$=$m_2$.	Cf. {minde}, {notci}	lujvo		NNRRRNRLTOVNROQPOJLOQRMQOONLURNPNSPUQJOMKIPLOROOKOOQMPRQNNOKLSOPMLMNOOMMMSMMUPONOQRPOQLNSRNNRTLNPNMNQSKPNLKLOLOLMHMSLPNOMOKNNJPOOOJOOPPOKPRNLQNNORNPOOMRRSPPMPOONMLONNPOPOKNMNOLRJROTPTLNPLONLPSQJNNPMMPTPNKOOQOKPNRPPQPLNNNNPLOPTJOLLRNPMJNLPOQNLKRNMQOOOTQQNNOMRMKQOONRNNTMQNMPOOLPQNQMMPOPPPRJSNOPNRQKMMONLPQOPMNMLPSMNLNMPMOLMQIOOOLSLPNMLONPMOPROPNOQOTMMQPQOQRQISMROLSPQOMPNNOMOOSRORNPTOL	command;directive;instruction		minde;notci
midvla	$v_1$ is a command word/keyword ordering $v_2$=$m_3$ (event/state) in language $v_3$.	Cf. {minde}, {valsi}	lujvo		OLQRNNSMTPWOUNRONJLMRPMPOPNMURMPQQPTQIONKKQLQRMMJOMQNNPRONNLNUNRLLNOPONMOQMNWONNMPPRQQLLPTMKRSNOPOMLORLPOKKKPNNLNJLSLPOOMPLMOMSOQNMLNQQNJPRMJQPNOPLLNQMPQRQOMPMLOPKMONQOONLMPNLMQLPOURSMPQKPLNRRRLNNRNNOTQQNPNPPLNNQPPQOPMLOPQLOPRMOKJQMMMKQMORPQMNUMMMPNNUQPOOPMRNKQMNOQMOQLRLLNOQNPPNQKNMOPPRQKRMOOLQROPKOMMQPPQNNLOOTMMNMMQNOMMRJNNPLTMQPKLNNONQPROOPNQNTNMQPPPSRPJRMQNMRNQOOOLMQNMOUQOPNPRNM	command word;instruction;keyword;statement		minde;valsi
mi'ecpe	$m_1$=$c_1$ demands/exacts $c_2$=$m_3$ of $c_3$=$m_2$, with manner/form of demand $c_4$.	Cf. {minde}, {cpedu}, {pikci}, {preti}, {ca'icpe}, {camcpe}.	lujvo		LPRONJPOTOTJTPTNONNPRQMPQOQOUQLSNQPTLJPOKLPOOSNPMNNQNPSOMNOMKRRNLPLOOSOMNNLJUPNNLPNONQNLQNOLNTPORPNNOQKPMJNOPONHOKNNNNONMNLMOMQONPNNIMNROPOPHTNNOPNPMQMOOORQLOOMPOJOOQNNNOPMORPLLLOPSQPIMOLPOJQQPOKOPONNPPPMQOQTKPOMNRRLPNIOLOPOPTKNOMTNSRIMKPNQOPMUNPKNQRPQOONLKOLKOSMMPKQUPNOINLSOPRQNKNPMRNNQKRQKQKNPMLNNNMRQPONNJNPRLMLMMPMOMNQIPOPOTORONNMPOSORRSNNQQMQNNPORLQQPNPQONORQOMPOMQONNNONQMOUTPO	demand;exact		minde;cpedu
mi'ercpesku	$cu_1$=$cp_1$=$m_1$ demands $cu_2$=$cp_2$=$m_3$ (text) from $cu_3$=$cp_3$=$m_2$ via medium $cu_4$		lujvo		OORRNLROSLTLTQTOPNMQRPNPOPMNUQLRMSNUNJOPMKPLOSNPKMLNMOSQPOOLMQQOPPMPLSONNPPLTOOPLPNPMPLMQNPLOVMMNOKMPROOKJOOPNNGOKMPNOOPNMLNNLROOOONJNNQMMPRHSOMORPONNLQNOQOKONNPNJOPQMNOPOMNOOJKKQOSRRJOPLPOJSRSPKOMOLNOPOLOMPRJNQNNSRJPOHNNQPONTJOQNUOQRJKIPOOQRNTMMKQOQRPNPMKMRMNNRNMSMPSMPPHLNULPOOPLMNLQNNOKORMOMPQOOOOLMMQNNONLNOSLPNONONONMQHOOOKSOQNPOOQPOOPPPMNQQMRNMPNONPPNNPQPNNRQRNQOMROOOPOOSMPTTRP	demands		minde;cpedu;cusku
mi'erxanpli	$m_1$=$xa_2$=$p_1$ commands/orders to $m_2$ using hand (gesture) $xa_1$=$p_2$ to do/bring about $m_3$.	Example 12.84 (cll 1.1).	lujvo		MNRONMSNRMWMSNQPOKKSQQOPPNNLUQKTQSNUSJOPNLRKPSMPMQNQMOSPMNNONSQPKKNMMPLJNONNSMMKJOOPMRNOPMNKNPNOQPKOPSNOLMOKQKNJLLNOLMQMOOLPNMROPQPKOONOKPTONQMNNPOMPPMQPRQQROPOLNINNOOMONKMNMONPLNOSOQJNQKPPNQTPMLORNNQPRPJQNPRKRPPPQRNNMJMMPKOQUNOLJUPPNJONORPOQKRNOPQKPUQLMONNSJKOQNNPMOROPMLMMRMOMOROMOMPOQPMTOPPNQSPONPNMPNMLNRKOPTMMMPPQQOMPSKNRMLSNONONMPQNOORNSPOOKTLLRORNSPOMQRQNLPPQNMOMSOPPORNNRQQTMP			minde;xance;pilno
